"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Lynchburg, VA",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139900,132400,132400,129900,129900,127400,132450,139900,149450,149450,148900,129900,129900,134900,129450,126900,129900,129900,129900,139900,139900,136900,129000,129000,124999.5,114900,120999,114900
"Binghamton, NY",109,85000,85000,85000,85000,82000,79900,79900,79900,79949.5,79999.5,79949.5,81900,84500,84900,84500,79900,81000,84500,80000,82000,80000,82000,80000,80000,79900,79900,79900,79900,79900,79900,79900,79900,79900,79900,79950,79900,83900,79900,79900,80000,82000,82450,82250,80000,80000,80000,79900,80000,80000,80000,75000,76749.5,79900,79900,83700,83700,83700,79900,83949.5,83450,79949.5,82000,79949.5,79900,79900,83999,80000,79900,79900,79900,79999,84500,79900,79900
"Bremerton, WA",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224975,230500,249950,224950,235000,215000,204950,229000,229500,229500,202499.5,234000,240000,239500,239950,239000,222500,220000,214500,220000,214500,220000,231250,237500,230000,230000,233000,234950
"Champaign-Urbana, IL",111,146400,143950,138000,124900,132450,139900,124900,120000,129900,130000,135000,119900,119900,117000,125000,119000,130000,130000,130000,130000,124900,119900,119500,124900,128900,124950,129450,132450,124900,139900,139900,139900,137950,139900,139947.5,139947.5,139900,146999.5,150000,154500,168000,167000,149900,140950,139450,139000,135000,139900,140950,135000,134900,129900,137450,144950,129900,129000,127450,129900,132400,132400,132400,129900,138444,117400,109950,99500,115000,117500,99250,106900,112450,99900,109900,99900
"Claremont, NH",112,199000,196950,196950,183500,188700,199500,199000,175000,169000,172000,169000,165000,169450,189000,189000,194000,198500,189900,187450,189900,189900,189000,185000,189900,189900,195000,189900,189000,199000,189900,179450,185000,185000,179000,178900,175000,179900,181200,176500,184500,180500,187000,187000,189900,191000,195000,189900,189900,185000,195000,190000,192500,188250,192500,187500,179450,183450,184900,179000,169450,159925,174750,179000,179000,179000,175000,175000,174950,175000,175000,175000,175250,174950,175000
"Cape Cod, MA",113,599000,549000,499000,544450,549000,549000,499000,549000,549000,499000,495000,495000,549000,527000,529000,499499.5,489900,489000,479000,462900,459000,458950,484499.5,475250,462900,447000,470600,485000,499000,499700,499000,499000,485000,499700,485000,499900,514900,549000,549000,589450,569000,572000,529000,519000,519000,499950,499000,499900,537000,499900,499000,475000,499000,504450,499000,499000,479000,479000,499000,497500,499000,479000,425000,449450,448000,443000,425000,454500,439000,450000,439000,439450,450000,450000
"Burlington, VT",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,289900,264950,299450,312450,298950,345000,349450,350000,309000,329000,350000,355000,352000,378500,399000,372000,344500,339000,339450,339000,325000,339450,350000,354500,349500,342000,345000
"Prescott, AZ",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,244000,214900,214900,220000,227900,216250,225000,239000,219900,225000,230000,254450,244000,232000,248000,248500,248500,265450,244000,270450,234950,239250,244000,273000,287500,257500,247000,234900,255500,272250,270000,264500,239750,266000,267950,279000,275000,272450,264000
"Lake Havasu City, AZ",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,199000,199450,214450,199000,199900,210600,219900,202450,202450,219900,219900,219900,219900,219900,219900,219900,209900,195000,205000,199900,198400,166700,155000,182450,195950,199700,182450,199900,204900,204900,204950,204900,207250,218900,211950,209900,209900,214400,209000,214500,209450,219800,224950,222450,219900
"Johnson City, TN",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,162450,174950,179900,174950,155000,165000,160000,162500,169450,174900,167000,169000,160000,163000,169900,169900,177400,168500,187400,169700,169450,154949.5,145950,148450,167500,149900,148500,139900,148500,155000,155000,158000,159000,163450
