"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Cape Girardeau, MO",390,136200,139900,134500,136500,139000,139000,139000,136500,139900,139900,139000,139000,135900,135400,134900,129900,129900,129000,129000,125000,126450,124900,123500,119900,119900,114900,114900,129900,134900,132000,129900,134900,134900,129900,129900,129900,129900,129000,135900,142900,142900,139900,139900,141000,144900,144000,139900,135000,134900,147900,149900,151850,156500,149500,144900,144700,144900,146500,149900,149900,149900,149900,140000,149900,149900,149000,149900,150000,154900,149900,149900,149900,142700,144900
"Hot Springs, AR",391,175000,174900,174900,170750,174900,179500,179900,179900,182200,179500,179700,179000,179000,149900,169000,166900,167000,166900,169000,164900,165000,160000,160000,164900,164200,164900,164900,169900,179000,175900,172500,169900,165900,164900,159900,159000,156950,159900,162500,164900,164900,164500,164900,161000,159900,144900,139900,139000,135000,129900,134900,139500,139900,145000,141000,144500,139900,144900,144500,142250,143487.5,145000,148700,149900,169900,165900,173100,174900,179000,176000,165000,165000,169000,169000
"Greenwood, SC",392,,,,,,,,,,,,,,,,,,,,,,,,,101000,99900,104900,110000,115000,115250,119900,125000,125750,125000,135000,128000,124900,128000,129900,134400,139700,139900,139900,139000,139000,136900,132900,129900,129900,132900,131500,135000,134900,134900,135000,134900,134000,134250,136250,137700,139900,139900,135000,134950,134250,135000,139000,139900,139900,137500,129900,133450,132250,129900
"Sunbury, PA",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,95000,105450,105000,99900,99900,109250,112500,112500,114450,109000,105000,106900,109999,109000,105000,99900,85500,79900,84700,94900
"Clarksburg, WV",394,128500,130000,134900,132450,130000,126000,128000,125000,124000,120000,113500,114900,119000,123750,124450,119000,129000,129000,135000,135000,135000,139000,129000,125000,125000,125000,129000,139900,135000,137250,131250,135500,136000,136000,130000,129000,129000,146000,129000,136750,148500,144950,141500,140000,142000,129450,125000,120000,131200,129900,137000,138000,144900,144900,139900,132500,149450,135000,139900,139000,139450,139000,149450,159900,149900,149900,147750,149900,154000,153400,153400,151450,155000,149900
"Victoria, TX",395,139950,144685,145000,139950,139950,143200,142900,147500,145500,147500,145250,146900,147750,145000,142560,139975,144947.5,144900,139200,136900,136975,134900,135000,139900,139900,154500,165450,169900,179950,179900,179900,179450,169900,169900,177000,173900,164900,159900,161950,164500,159900,177450,172000,169950,169900,169900,169900,169900,169900,174900,185000,194900,192900,194950,189900,194889,209000,199900,194900,199900,215000,220000,209950,216900,204900,215000,199900,222200,219900,213900,210000,194450,193750,189900
"Talladega, AL",396,152250,155000,150000,157000,163750,164900,167450,169500,169000,164900,164900,154500,154500,156500,155750,154500,164990,164250,149900,139900,140000,144900,139000,139900,139900,144900,139900,139900,139900,140000,149900,146000,137000,139000,144300,145000,147750,145500,145000,149900,149900,149900,154900,154000,150000,149900,145000,149400,147500,149250,149000,154900,151000,154900,154500,154500,154900,159900,159900,155000,155000,155000,154900,159650,159900,155400,155900,155000,150000,149700,147500,144900,144900,144100
"Dubuque, IA",397,154900,154900,149900,149500,144900,147900,149000,149900,145950,143900,145000,144900,149900,149900,152000,149900,152000,149500,147950,139900,135000,131000,134900,135000,150500,151000,154900,149900,154900,149900,149900,149500,146400,147400,149900,149900,149900,150000,149900,154000,153000,153900,152250,149900,149500,149000,140000,139900,139000,144900,149500,158500,165900,162900,159900,164900,164950,164900,165000,164900,159900,167000,169500,179900,174900,169900,166500,169900,171500,169900,165000,169900,171499.5,179000
"The Villages, FL",398,,,,,,,,,,,,,,,,169000,167000,164900,159950,152625,149000,154900,152950,139900,150000,152900,149950,152900,149900,150450,148950,149000,150000,158250,173900,169900,169990,170000,170000,169850,169000,168875,165000,159995,159900,169000,169900,169900,175000,184900,186000,189000,194900,185000,2e+05,199900,199900,211250,214900,218950,219900,218900,216000,210000,215000,215000,219900,219900,221250,229000,229900,217487.5,2e+05,199900
"Albertville, AL",399,145900,145000,147900,139900,144900,142450,144900,146800,149000,149900,139900,139900,147900,144500,139900,139600,134975,134950,142500,144900,139900,139949.5,144900,144900,145000,142500,139900,139900,139000,134900,139000,134900,132500,132500,139900,139000,137650,139000,139900,141000,144900,144400,144900,147900,149900,149900,149900,149900,149500,149000,150000,159000,157500,159000,149900,149850,149900,149800,149900,149900,148950,145000,148900,149900,151450,154700,158900,159500,158850,159000,159250,158950,154900,149900
