"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Modoc","CA",,"06","049",2028,135000,135000,135000,139000,135000,139500,135000,137450,139700,135000,139900,135000,136250,139250,142522,129500,129500,142522,130400,125000,124000,124500,120000,120000,120000,125000,125500,129000,129000,129000,125000,125000,119950,120000,128500,128000,129000,129950,129450,125000,129000,128000,126250,125000,120000,120000,110000,115000,110000,119500,119700,120000,120000,117750,116500,120000,124999.5,127500,130000,129750,130000,136000,139000,138750,138750,145000,149500,145000,147000,142500,142500,129000,138000,142500
"Linn","KS","Kansas City","20","107",2029,,,,,,94750,95000,106850,104500,105000,119500,120000,120000,120000,116000,115000,99950,104925,99925,110000,105000,105000,98407,95000,90000,95000,109000,97500,97500,95000,92450,95000,95000,92500,92500,99997.5,95000,99200,99947.5,105000,105000,99980,105000,110000,111900,114500,115380,111500,98000,97500,110000,115000,97200,98000,98000,105000,115000,105000,99900,1e+05,97500,99365,98250,104900,105000,105000,99900,106950,110000,104900,97000,104900,97750,96000
"Pratt","KS",,"20","151",2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000,90000,95500,93000,92900,88000,87900,89900,97500,105000,105000,92000,94500,84900,80950,80325,79900,83400,83400
"Valdez Cordova","AK",,"02","261",2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000,225000,227000,222500,227000,198000,220000,199250,198500,199000,199700,199990,199990,195000,186500,179900,176950,189900,184450,195000,178000,199000
"Alger","MI",,"26","003",2032,,,,,,,134000,129000,127450,125000,120000,119900,119900,120000,120000,116000,115000,112250,115000,112500,115000,113750,117500,119000,119000,119900,119900,119000,119900,119900,121450,124900,124900,119900,119900,119000,115000,113450,109000,109450,115000,119900,119950,122000,124450,127500,129000,127500,127500,126200,119000,119950,127500,124950,124900,124900,124900,119450,119450,119900,117000,110950,110950,112500,125450,129900,129995,130000,139900,136250,135000,138700,129900,135000
"Cloud","KS",,"20","029",2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82250,78000,80000,85000,79900,78000,78000,78000,69900,74900,80700,78000,78000,78750,75000,69250,69250,69250,73250,71000,71000
"Livingston","KY","Paducah","21","139",2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139700,139900,134900,129950,129900,114900,114900,114900,117400,117400,127900,139900,139900,128700,133600,142000,129950,132975,139900,129900,135500,134650,134650,129900,132400,129450,129900,129900,139900,134900,132400,129900,134900
"Montgomery","AR",,"05","097",2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122750,124950,115450,97950,107450,114950,125000,125000,124950,124950,124950,125000,125000,125000,125250,132400,136950,134950,139000,134500,140000,131950,125000,125000,125000,119500,116500,116500
"Hancock","GA","Milledgeville","13","141",2036,217000,199755,224900,219000,219000,214000,199900,199900,199827.5,199755,199627.5,199000,189250,189000,198500,199000,199900,199755,194950,189500,189000,185000,185000,182400,165000,175000,169750,169000,162000,152250,150000,159975,151125,155000,155000,169000,179000,174975,175000,179500,175000,175000,155000,167000,150000,155000,157450,174900,166000,165000,165000,179000,165500,160950,177000,179000,169000,167250,167250,179000,189750,184900,174950,184900,168750,160000,163950,177450,176975,169200,169700,162500,169500,174500
"Terrell","GA","Albany","13","273",2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,101950,99900,99900,97000,99900,95000,99900,109900,109900,109900,109900,109900,109900
