"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Greene","IN",,1144,780,0.00645161290322581,-0.0101522842639594,-0.0213299874529486,8511
2016-02-29,"Accomack","VA",,1145,1319,0.0138355111452729,0.048489666136725,0.223562152133581,4871
2016-02-29,"Louisa","VA",,1146,1344,0,0.00598802395209581,0.0700636942675159,13290
2016-02-29,"Botetourt","VA","Roanoke",1147,1216,-0.00490998363338789,-0.0145867098865478,-0.0410094637223975,16793
2016-02-29,"Marshall","WV","Wheeling",1148,909,0.0122494432071269,0.0376712328767123,-0.0461699895068206,11277
2016-02-29,"Caroline","MD",,1149,1398,0,-0.00921332388377038,-0.00214132762312634,15143
2016-02-29,"Coos","NH","Berlin",1150,1119,0.00629496402877698,0.0219178082191781,0.00901713255184851,14050
2016-02-29,"Monroe","IL","St. Louis",1151,1362,-0.000733675715333822,0.00442477876106195,0.0217554388597149,11004
2016-02-29,"Taos","NM","Taos",1152,1154,-0.0128314798973482,-0.0310663308144416,0.00698080279232112,13973
2016-02-29,"Hot Spring","AR","Malvern, AR",1153,832,0.00240963855421687,-0.0107015457788347,-0.016548463356974,7721
2016-02-29,"Pike","AL","Troy",1154,944,0,-0.00944386149003148,0.00106044538706257,5453
2016-02-29,"Washington","ME",,1155,1067,0.00850661625708885,0.0289296046287367,0.0279383429672447,2385
2016-02-29,"Oconee","GA","Athens",1156,1537,0.0125164690382082,0.037812288993923,0.0549073438572409,10824
2016-02-29,"Miami","KS","Kansas City",1157,1274,0.0119142176330421,0.0216519647153168,0.0103092783505155,11742
2016-02-29,"Schoharie","NY","Albany",1158,1410,0.00355871886120996,-0.00282885431400283,-0.0748031496062992,8150
2016-02-29,"Wexford","MI","Cadillac",1159,913,-0.00218579234972678,0.00772626931567329,0.0178372352285396,11097
2016-02-29,"Nicollet","MN","Mankato",1160,1270,0.0095389507154213,0.0217216411906677,0.0444078947368421,1251
2016-02-29,"Mecklenburg","VA",,1161,1206,-0.00577081615828524,-0.0258481421647819,0.0343053173241852,7128
2016-02-29,"Dorchester","MD","Cambridge",1162,1283,-0.00233281493001555,-0.000778816199376947,-0.0100308641975309,14887
2016-02-29,"Uintah","UT","Vernal",1163,1018,-0.0192678227360308,-0.0787330316742081,-0.194620253164557,8593
2016-02-29,"Becker","MN",,1164,1355,0.00147819660014782,0.00147819660014782,0.0391104294478528,15078
2016-02-29,"Jefferson","IN","Madison",1165,885,-0.00112866817155756,-0.0199335548172757,-0.0359477124183007,8729
2016-02-29,"Petersburg City","VA","Richmond",1166,903,0,-0.00220994475138122,0.0331807780320366,7173
2016-02-29,"Amherst","VA","Lynchburg",1167,1141,0,0.00351802990325418,0.0133214920071048,8162
2016-02-29,"Adams","MS","Natchez",1168,894,0.0113122171945701,-0.0282608695652174,-0.0754912099276112,8491
2016-02-29,"Smyth","VA",,1169,1024,0.0078740157480315,-0.00967117988394584,0.0448979591836735,9836
2016-02-29,"Stone","MO","Branson",1170,889,0.00565610859728507,0.0125284738041002,0.0801944106925881,1256
2016-02-29,"Kleberg","TX","Kingsville",1171,1093,0.000915750915750916,-0.012646793134598,0.0224508886810103,5628
2016-02-29,"Hardin","OH",,1172,983,-0.00304259634888438,-0.00506072874493927,0.0391120507399577,10242
2016-02-29,"Harris","GA","Columbus",1173,1289,0.0117739403453689,0.0133647798742138,0.0270916334661355,9440
2016-02-29,"Knox","KY","London",1174,816,0.0111524163568773,0.0161892901618929,0.00122699386503067,1729
2016-02-29,"Franklin","AL",,1175,878,-0.00113765642775882,0,0.015028901734104,9956
2016-02-29,"Polk","MN","Grand Forks",1176,1197,0.00588235294117647,0.00335289186923722,-0.0107438016528926,10173
2016-02-29,"Jefferson Davis","LA",,1177,1192,0.00760777683854607,0.0170648464163823,-0.00417710944026733,6673
2016-02-29,"Marshall","KY",,1178,930,-0.00321543408360129,-0.0220820189274448,0,7552
2016-02-29,"Adams","NE","Hastings",1179,1101,-0.009000900090009,-0.0308098591549296,0.0720545277507303,7385
2016-02-29,"Malheur","OR","Ontario",1180,1034,0.0127326150832517,0.0157170923379175,0.019723865877712,7043
2016-02-29,"Freeborn","MN","Albert Lea",1181,1052,0.00669856459330144,0.0243427458617332,-0.00848256361922714,12244
2016-02-29,"Polk","MO","Springfield",1182,869,-0.00458190148911798,-0.00458190148911798,0.0394736842105263,8526
2016-02-29,"Delta","CO",,1183,1184,0.00338983050847458,0.00338983050847458,0.0206896551724138,8700
2016-02-29,"Gallia","OH","Point Pleasant",1184,1029,-0.00675675675675676,-0.0105769230769231,0.00586510263929619,5119
2016-02-29,"Clare","MI",,1185,853,-0.00466744457409568,-0.00117096018735363,0.0326876513317191,19468
2016-02-29,"Wakulla","FL","Tallahassee",1186,1075,0.0103383458646617,0.0518590998043053,-0.0245009074410163,7809
2016-02-29,"Franklin","ME",,1187,1060,-0.00841908325537886,0.00283822138126774,0.130063965884861,6381
2016-02-29,"Hancock","WV","Weirton",1188,736,-0.002710027100271,-0.0067476383265857,-0.115384615384615,11469
2016-02-29,"Logan","IL","Lincoln",1189,1047,0.000956022944550669,-0.00285714285714286,0.0294985250737463,7609
2016-02-29,"Bryan","GA","Savannah",1190,1514,0,0.0120320855614973,0.00664893617021277,10960
2016-02-29,"Montgomery","IL",,1191,1026,0.0118343195266272,0.0458715596330275,0.0332326283987915,9984
